metric,property,correlation,strength,range,impact
control_behavior_update,inserter_all_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_productivity_module,0.3165374772417733,0.3165374772417733,Low,increase
control_behavior_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_productivity_module,0.3165374772417733,0.3165374772417733,Low,increase
transport_lines_update,inserter_all_from_turbo_transport_belt_to_assembling_machine_3_production_science_pack_circuit_enabled,-0.3163757759593694,0.3163757759593694,Low,decrease
transport_lines_update,stack_inserter_from_turbo_transport_belt_to_assembling_machine_3_production_science_pack_circuit_enabled,-0.3163757759593694,0.3163757759593694,Low,decrease
whole_update,inserter_all_from_underground_output_circuit_enabled,-0.31601915220074545,0.31601915220074545,Low,decrease
whole_update,stack_inserter_from_underground_output_circuit_enabled,-0.31601915220074545,0.31601915220074545,Low,decrease
fluid_flow_update,inserter_all_from_underground_output_to_electromagnetic_plant_electronic_circuit,-0.3159026086948287,0.3159026086948287,Low,decrease
fluid_flow_update,inserter_all_from_underground_output_to_electromagnetic_plant_electronic_circuit_circuit_enabled,-0.3159026086948287,0.3159026086948287,Low,decrease
fluid_flow_update,stack_inserter_from_underground_output_to_electromagnetic_plant_electronic_circuit,-0.3159026086948287,0.3159026086948287,Low,decrease
fluid_flow_update,stack_inserter_from_underground_output_to_electromagnetic_plant_electronic_circuit_circuit_enabled,-0.3159026086948287,0.3159026086948287,Low,decrease
control_behavior_update,inserter_all_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit,0.3158758394490875,0.3158758394490875,Low,increase
control_behavior_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit,0.3158758394490875,0.3158758394490875,Low,increase
trains,inserter_all_from_belt_circuit_enabled,-0.31538066208834253,0.31538066208834253,Low,decrease
trains,stack_inserter_from_belt_circuit_enabled,-0.31538066208834253,0.31538066208834253,Low,decrease
whole_update,inserter_all_from_assembling_machine_3_production_science_pack,0.3137285692196321,0.3137285692196321,Low,increase
whole_update,recipe_production_science_pack,0.3137285692196321,0.3137285692196321,Low,increase
whole_update,stack_inserter_from_assembling_machine_3_production_science_pack,0.3137285692196321,0.3137285692196321,Low,increase
fluid_flow_update,inserter_all_from_electric_furnace_to_assembling_machine_3_electric_furnace_circuit_enabled,0.31322794657018527,0.31322794657018527,Low,increase
fluid_flow_update,stack_inserter_from_electric_furnace_to_assembling_machine_3_electric_furnace_circuit_enabled,0.31322794657018527,0.31322794657018527,Low,increase
electric_network_update,inserter_all_to_belt,0.3131074486043527,0.3131074486043527,Low,increase
electric_network_update,stack_inserter_to_belt,0.3131074486043527,0.3131074486043527,Low,increase
whole_update,inserter_all_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit_circuit_enabled,-0.3127098362815529,0.3127098362815529,Low,decrease
whole_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit_circuit_enabled,-0.3127098362815529,0.3127098362815529,Low,decrease
transport_lines_update,inserter_all_from_cryogenic_plant_plastic_bar_circuit_enabled,-0.31202172889831165,0.31202172889831165,Low,decrease
transport_lines_update,stack_inserter_from_cryogenic_plant_plastic_bar_circuit_enabled,-0.31202172889831165,0.31202172889831165,Low,decrease
entity_update,inserter_all_from_turbo_transport_belt_to_electric_furnace,0.31164397169859814,0.31164397169859814,Low,increase
entity_update,stack_inserter_from_turbo_transport_belt_to_electric_furnace,0.31164397169859814,0.31164397169859814,Low,increase
electric_heat_fluid_circuit_update,inserter_all_from_foundry_casting_steel_circuit_enabled,0.31076511928000433,0.31076511928000433,Low,increase
electric_heat_fluid_circuit_update,stack_inserter_from_foundry_casting_steel_circuit_enabled,0.31076511928000433,0.31076511928000433,Low,increase
control_behavior_update,inserter_all_from_electric_furnace_to_wooden_chest,0.3105113677375458,0.3105113677375458,Low,increase
control_behavior_update,inserter_all_from_electric_furnace_to_wooden_chest_circuit_enabled,0.3105113677375458,0.3105113677375458,Low,increase
control_behavior_update,inserter_all_from_wooden_chest_to_assembling_machine_3_electric_furnace,0.3105113677375458,0.3105113677375458,Low,increase
control_behavior_update,inserter_all_from_wooden_chest_to_assembling_machine_3_electric_furnace_circuit_enabled,0.3105113677375458,0.3105113677375458,Low,increase
control_behavior_update,stack_inserter_from_electric_furnace_to_wooden_chest,0.3105113677375458,0.3105113677375458,Low,increase
control_behavior_update,stack_inserter_from_electric_furnace_to_wooden_chest_circuit_enabled,0.3105113677375458,0.3105113677375458,Low,increase
control_behavior_update,stack_inserter_from_wooden_chest_to_assembling_machine_3_electric_furnace,0.3105113677375458,0.3105113677375458,Low,increase
control_behavior_update,stack_inserter_from_wooden_chest_to_assembling_machine_3_electric_furnace_circuit_enabled,0.3105113677375458,0.3105113677375458,Low,increase
whole_update,pipe_to_ground,0.31036752514120874,0.31036752514120874,Low,increase
fluid_flow_update,stack_inserter_circuit_enabled,0.3100330512672913,0.3100330512672913,Low,increase
electric_heat_fluid_circuit_update,inserter_all_from_belt,0.30992735784307357,0.30992735784307357,Low,increase
electric_heat_fluid_circuit_update,stack_inserter_from_belt,0.30992735784307357,0.30992735784307357,Low,increase
whole_update,big_electric_pole,-0.3098996134545399,0.3098996134545399,Low,decrease
whole_update,inserter_all_from_foundry_casting_iron_stick_circuit_enabled,-0.30917485722519294,0.30917485722519294,Low,decrease
whole_update,inserter_all_from_foundry_casting_iron_stick_to_assembling_machine_3_rail_circuit_enabled,-0.30917485722519294,0.30917485722519294,Low,decrease
whole_update,inserter_all_from_foundry_casting_steel_to_assembling_machine_3_rail_circuit_enabled,-0.30917485722519294,0.30917485722519294,Low,decrease
whole_update,stack_inserter_from_foundry_casting_iron_stick_circuit_enabled,-0.30917485722519294,0.30917485722519294,Low,decrease
whole_update,stack_inserter_from_foundry_casting_iron_stick_to_assembling_machine_3_rail_circuit_enabled,-0.30917485722519294,0.30917485722519294,Low,decrease
whole_update,stack_inserter_from_foundry_casting_steel_to_assembling_machine_3_rail_circuit_enabled,-0.30917485722519294,0.30917485722519294,Low,decrease
entity_update,beacon,0.3086675336746862,0.3086675336746862,Low,increase
entity_update,inserter_all_from_underground_output_circuit_enabled,-0.3083145714741712,0.3083145714741712,Low,decrease
entity_update,stack_inserter_from_underground_output_circuit_enabled,-0.3083145714741712,0.3083145714741712,Low,decrease
entity_update,inserter_all_from_chest,0.3082838661746728,0.3082838661746728,Low,increase
entity_update,stack_inserter_from_chest,0.3082838661746728,0.3082838661746728,Low,increase
electric_network_update,inserter_all_from_underground_output_to_assembling_machine_3_electric_furnace_circuit_enabled,0.308119130605591,0.308119130605591,Low,increase
electric_network_update,stack_inserter_from_underground_output_to_assembling_machine_3_electric_furnace_circuit_enabled,0.308119130605591,0.308119130605591,Low,increase
control_behavior_update,display_panel,0.30744561150861155,0.30744561150861155,Low,increase
transport_lines_update,inserter_all_from_electric_furnace_to_turbo_transport_belt,0.3072328787060886,0.3072328787060886,Low,increase
transport_lines_update,inserter_all_from_electric_furnace_to_turbo_transport_belt_circuit_enabled,0.3072328787060886,0.3072328787060886,Low,increase
transport_lines_update,stack_inserter_from_electric_furnace_to_turbo_transport_belt,0.3072328787060886,0.3072328787060886,Low,increase
transport_lines_update,stack_inserter_from_electric_furnace_to_turbo_transport_belt_circuit_enabled,0.3072328787060886,0.3072328787060886,Low,increase
entity_update,inserter_all_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.30686244238366134,0.30686244238366134,Low,decrease
entity_update,stack_inserter_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.30686244238366134,0.30686244238366134,Low,decrease
control_behavior_update,inserter_all_from_steel_chest_to_electromagnetic_plant_productivity_module,0.30644254938923504,0.30644254938923504,Low,increase
control_behavior_update,inserter_all_from_steel_chest_to_electromagnetic_plant_productivity_module_circuit_enabled,0.30644254938923504,0.30644254938923504,Low,increase
control_behavior_update,stack_inserter_from_steel_chest_to_electromagnetic_plant_productivity_module,0.30644254938923504,0.30644254938923504,Low,increase
control_behavior_update,stack_inserter_from_steel_chest_to_electromagnetic_plant_productivity_module_circuit_enabled,0.30644254938923504,0.30644254938923504,Low,increase
whole_update,inserter_all_from_foundry_casting_copper_cable_to_steel_chest,-0.30628719173374397,0.30628719173374397,Low,decrease
whole_update,stack_inserter_from_foundry_casting_copper_cable_to_steel_chest,-0.30628719173374397,0.30628719173374397,Low,decrease
transport_lines_update,inserter_all_from_electromagnetic_plant_electronic_circuit_to_turbo_transport_belt_circuit_enabled,0.3062202339705236,0.3062202339705236,Low,increase
transport_lines_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_turbo_transport_belt_circuit_enabled,0.3062202339705236,0.3062202339705236,Low,increase
fluid_flow_update,inserter_all_to_building_circuit_enabled,0.3061065406770533,0.3061065406770533,Low,increase
fluid_flow_update,stack_inserter_to_building_circuit_enabled,0.3061065406770533,0.3061065406770533,Low,increase
entity_update,inserter_all_from_foundry_casting_copper_cable_to_steel_chest,-0.3058831261262552,0.3058831261262552,Low,decrease
entity_update,stack_inserter_from_foundry_casting_copper_cable_to_steel_chest,-0.3058831261262552,0.3058831261262552,Low,decrease
transport_lines_update,big_mining_drill,-0.30567490780186846,0.30567490780186846,Low,decrease
fluid_flow_update,inserter_all_from_electric_furnace_to_turbo_transport_belt,-0.3049623541743584,0.3049623541743584,Low,decrease
fluid_flow_update,inserter_all_from_electric_furnace_to_turbo_transport_belt_circuit_enabled,-0.3049623541743584,0.3049623541743584,Low,decrease
fluid_flow_update,stack_inserter_from_electric_furnace_to_turbo_transport_belt,-0.3049623541743584,0.3049623541743584,Low,decrease
fluid_flow_update,stack_inserter_from_electric_furnace_to_turbo_transport_belt_circuit_enabled,-0.3049623541743584,0.3049623541743584,Low,decrease
electric_heat_fluid_circuit_update,inserter_all_from_underground_output_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.30493419974669245,0.30493419974669245,Low,decrease
electric_heat_fluid_circuit_update,stack_inserter_from_underground_output_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.30493419974669245,0.30493419974669245,Low,decrease
electric_network_update,inserter_all_from_turbo_transport_belt_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.3049175167679445,0.3049175167679445,Low,decrease
electric_network_update,stack_inserter_from_turbo_transport_belt_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.3049175167679445,0.3049175167679445,Low,decrease
transport_lines_update,oil_refinery_circuit_enabled,-0.304027556304807,0.304027556304807,Low,decrease
fluid_flow_update,inserter_all_from_turbo_transport_belt_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.3037348708099442,0.3037348708099442,Low,decrease
fluid_flow_update,stack_inserter_from_turbo_transport_belt_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.3037348708099442,0.3037348708099442,Low,decrease
electric_network_update,inserter_all_to_underground_output_circuit_enabled,-0.30363863249385104,0.30363863249385104,Low,decrease
electric_network_update,stack_inserter_to_underground_output_circuit_enabled,-0.30363863249385104,0.30363863249385104,Low,decrease
transport_lines_update,inserter_all_from_foundry_casting_copper_cable,-0.3036076860247792,0.3036076860247792,Low,decrease
transport_lines_update,stack_inserter_from_foundry_casting_copper_cable,-0.3036076860247792,0.3036076860247792,Low,decrease
fluid_flow_update,inserter_all_to_electric_furnace_circuit_enabled,0.30355224202767844,0.30355224202767844,Low,increase
fluid_flow_update,stack_inserter_to_electric_furnace_circuit_enabled,0.30355224202767844,0.30355224202767844,Low,increase
entity_update,inserter_all_to_turbo_transport_belt_circuit_enabled,-0.303470202696285,0.303470202696285,Low,decrease
entity_update,stack_inserter_to_turbo_transport_belt_circuit_enabled,-0.303470202696285,0.303470202696285,Low,decrease
entity_update,big_electric_pole,-0.3032772302948645,0.3032772302948645,Low,decrease
fluid_flow_update,inserter_all_from_steel_chest_to_electromagnetic_plant_advanced_circuit,0.30324885225261256,0.30324885225261256,Low,increase
fluid_flow_update,inserter_all_from_steel_chest_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.30324885225261256,0.30324885225261256,Low,increase
fluid_flow_update,stack_inserter_from_steel_chest_to_electromagnetic_plant_advanced_circuit,0.30324885225261256,0.30324885225261256,Low,increase
fluid_flow_update,stack_inserter_from_steel_chest_to_electromagnetic_plant_advanced_circuit_circuit_enabled,0.30324885225261256,0.30324885225261256,Low,increase
transport_lines_update,inserter_all_from_foundry_casting_copper_cable_to_cargo_wagon,-0.3028485745641338,0.3028485745641338,Low,decrease
transport_lines_update,stack_inserter_from_foundry_casting_copper_cable_to_cargo_wagon,-0.3028485745641338,0.3028485745641338,Low,decrease
control_behavior_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_electromagnetic_plant_productivity_module,0.30249120980496863,0.30249120980496863,Low,increase
control_behavior_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_electromagnetic_plant_productivity_module,0.30249120980496863,0.30249120980496863,Low,increase
control_behavior_update,constant_combinator,0.3022690750576217,0.3022690750576217,Low,increase
